Record ID	Object Title	Registration Number	Description.	Marks	Production Date	Provenance (Production)	Provenance (History)	Categories	Persistent Link	Height	Width	Depth	Diameter	Weight	License info
373431	Photograph of a wooden farm hay wagon	88/289-498	Photographic glass plate negative, wooden farm hay wagon, Clyde Engineering Pty Ltd, Australia, 1900-1930 A rectangular black and white silver gelatin glass plate negative in landscape format. The image depicts a large four wheel wooden farm hay wagon with double horse shafts in Clyde works yard, possibly on works weigh bridge.					Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=373431	164 mm	215 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=373431#_cc-by-sa_content">CC BY-SA</a>.
373430	Photograph of a four-wheel bogie for tank locomotive "Iron Duke"	88/289-497	Photographic glass plate negative, four-wheel bogie for tank locomotive "Iron Duke", Clyde Engineering Pty Ltd, Australia, 1900-1950 This photograph depicts the four-wheel bogie for tank locomotive "Iron Duke"'. This locomotive was based on the New South Wales Government Railways S class suburban tank engine and was built by Clyde for the Australian and Steel Company to work its Spring Hill to Cadia iron stone railway in central-western New South Wales. This locomotive differed in several significant ways from the S class, including the use of outside-bearing trucks, as pictured.					Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=373430	164 mm	215 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=373430#_cc-by-sa_content">CC BY-SA</a>.
373429	Photograph of a TF class locomotive boiler with Belpaire firebox	88/289-496	Photographic glass plate negative, TF class locomotive boiler with Belpaire firebox for New South Wales Government Railways [N.S.W.G.R.] steam locomotive mounted on two works trolleys, Clyde Engineering Pty Ltd, Australia, 1916 A rectangular black and white silver gelatin glass plate negative in landscape format. The image depicts a TF class locomotive boiler with Belpaire firebox for New South Wales Government Railways [N.S.W.G.R.] steam locomotive mounted on two works trolleys in Clyde workshop. One trolley is marked '24.12.14 and No. 194'. The boiler on the trolley is numbered 1098 and is for locomotive TF1098. It was completed on 24 April 1916. Later it became New South Wales Government Railways number '5437'. There is a man in a suit and top hat standing by the side of the boiler. There is white printed text on the side of the boiler which reads, MANUFACTURED BY / THE CLYDE ENGINEERING C.O.Y L.T.D. / GRANVILLE & SYDNEY'.					Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=373429	164 mm	215 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=373429#_cc-by-sa_content">CC BY-SA</a>.
373428	Photograph of Clyde windmill siphon pump	88/289-495	Photographic glass plate negative, Clyde windmill siphon pump , Clyde Engineering Pty Ltd, Australia, 1900-1945 A rectangular black and white silver gelatin glass plate negative in landscape format. The image depicts a Clyde windmill siphon pump complete and components of a second identical pump laid out and numbered.					Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=373428	164 mm	215 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=373428#_cc-by-sa_content">CC BY-SA</a>.
373427	Photograph of a steam engine with Corliss valve	88/289-494	Photographic glass plate negative, horizontal corliss valve steam engine, Clyde Engineering Pty Ltd, Australia, 1890-1920 A rectangular black and white silver gelatin glass plate negative in landscape format. The image depicts a horizontal single cylinder steam engine with Corliss valve gear and overhung crank, partially assembled in factory on tee-slotted iron test bed.					Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=373427	164 mm	215 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=373427#_cc-by-sa_content">CC BY-SA</a>.
373426	Photograph of street watering cart	88/289-493	Photographic glass plate negative, Street watering cart, Clyde Engineering Pty Ltd, Australia, 1900-1920 A rectangular black and white silver gelatin glass plate negative in landscape format. The image depicts a street watering cart comprising of corrugated iron horizontal water tank with stopcock and sprinkler bar, mounted on four wheel horsedrawn cart. There is printed text on the watering cart which reads, ' THE CLYDE / ENGINEERING COY LTD / GRANVILLE & SYDNEY' .	There is handwritten back ink text directly on the plate which reads the number, '386' in the top corner.				Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=373426	164 mm	215 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=373426#_cc-by-sa_content">CC BY-SA</a>.
373425	Photograph of a colonial boiler inside workshop	88/289-492	Photographic glass plate negative, colonial boiler inside workshop, Clyde Engineering Pty Ltd, Australia, 1900-1930 A rectangular black and white silver gelatin glass plate negative in landscape format. The image depicts a small under fired colonial boiler inside workshop with background obscured by canvas backdrop. The boiler has printed text on the front which reads, 'THE CLYDE ENGINEERING COY LTD / GRANVILLE & SYDNEY N S W' .	There is handwritten black ink text directly on the plate which reads the number '338'.				Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=373425	164 mm	215 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=373425#_cc-by-sa_content">CC BY-SA</a>.
373424	Photograph of Clyde windmill being erected on banks of Duck river	88/289-491	Photographic glass plate negative, Clyde windmill being erected on banks of Duck River, Clyde Engineering Pty Ltd, Australia, 1900-1920 A rectangular black and white silver gelatin glass plate negative in landscape format. The image depicts a Clyde geared windmill being erected on banks of Duck River by workmen using hand winch and sheer links, this photograph was used to illustrate erecting instructions in a company catalogue. The plate is broken.					Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=373424	164 mm	215 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=373424#_cc-by-sa_content">CC BY-SA</a>.
373423	Photograph of an averling and Porter steam roller L33-051 Municipality Holroyd Shire	88/289-490	Photographic glass plate negative, Aveling and Porter steam roller L33-051 Municipality Holroyd Shire, Clyde Engineering Pty Ltd, Australia, 1900-1945 A rectangular black and white silver gelatin glass plate negative in landscape format. The image depicts an Aveling and Porter piston valve compound steam roller in works yard, New South Wales registration number L33-051 for the municipality of Holroyd Shire. There is printed text on the side of the steam roller which reads 'MUNICIPALITY OF HOLROYD'.					Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=373423	164 mm	215 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=373423#_cc-by-sa_content">CC BY-SA</a>.
367674	Photograph of Commonwealth Oil Corporation goods van	88/289-49	Photographic glass plate negative, railway goods van Commonwealth Oil Corporation number 144, Clyde Engineering Pty Ltd, Australia, 1901-1945 A rectangular black and white silver gelatin glass plate negative in landscape format. The image depicts a bogie wooden bodied goods van. The van has printed text on the side which reads, 'COMMONWEALTH / OIL / CORPORATION / LIMITED / 144'. The goods van is stationed on a set of rail tracks in an outdoor setting amongst industrial buildings, power lines above and trees behind.					Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=367674	164 mm	215 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=367674#_cc-by-sa_content">CC BY-SA</a>.
373422	Photograph of a three P Class locomotives	88/289-489	Photographic glass plate negative, three P Class locomotives, Clyde Engineering Pty Ltd, Australia, 1909 A rectangular black and white silver gelatin glass plate negative in landscape format. The image depicts three P Class New South Wales Government Railways (N.S.W.G.R.) locomotives, 4-6-0 railway locomotives in various stages of completion in erecting shop. Right hand engine numbered Clyde builders number 37 New South Wales Government Railways (N.S.W.G.R.) number 831 then 3322, centre engine Clyde builders number 36 New South Wales Government Railway (N.S.W.G.R.) number 830 then 3321, left hand engine Clyde builders number 38 New South Wales Government Railways (N.S.W.G.R.) number 832 then 3323.	There is handwritten black ink text directly on the plate which reads the number '489' in the bottom and top corner.				Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=373422	164 mm	215 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=373422#_cc-by-sa_content">CC BY-SA</a>.
373421	Photograph of Clyde pavillion at the Sydney Showground	88/289-488	Photographic glass plate negative, Clyde pavilion at the Sydney Showground, Clyde Engineering Pty Ltd, Australia, 1905-1910 A rectangular black and white silver gelatin glass plate negative in landscape format. The image depicts Clyde Pavilion Sydney Showground, Clyde windmills, Fowler Traction engine, ploughs, fire cart and water cart visible. There is significant emulsion flaking around the border of the plate.					Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=373421	164 mm	215 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=373421#_cc-by-sa_content">CC BY-SA</a>.
373420	Photograph of four New South Wales Government Railways locomotives	88/289-487	Photographic glass plate negative, four New South Wales Government Railways locomotives TF Class 1180 to 1183, Clyde Engineering Pty Ltd, Australia, 1917 A rectangular black and white silver gelatin glass plate negative in landscape format. The image depicts four New South Wales Government Railways (N.S.W.G.R.) locomotives. They are TF Class 4-8-0 numbers 1180 to 1183 inclusive, New South Wales Railway (N.S.W.G.R.) numbers 5467-5470, outside Clyde erecting shop.					Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=373420	164 mm	215 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=373420#_cc-by-sa_content">CC BY-SA</a>.
373419	Photograph of a steam locomotive "Robin"	88/289-486	Photographic glass plate negative, steam locomotive 'Robin', Clyde Engineering Pty Ltd, Australia, 1907-1910 A rectangular black and white silver gelatin glass plate negative in landscape format. The image depicts a Krauss 0-40 two foot gauge steam locomotive 'Robin', as reconditioned for Goondah-Burrinjuck tramway. There is printed text on the side of the locomotive which reads 'ROBIN'.					Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=373419	164 mm	215 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=373419#_cc-by-sa_content">CC BY-SA</a>.
373418	Photograph of a flange mounted boilers	88/289-485	Photographic glass plate negative, flange mounted boilers, Clyde Engineering Pty Ltd, Australia, 1898-1904 A rectangular black and white silver gelatin glass plate negative in portrait format. The image depicts two sets (right and left hand) of flange mounted boilers with large water glasses.					Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=373418	215 mm	164 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=373418#_cc-by-sa_content">CC BY-SA</a>.
373417	Photograph of a vertical boring machine, Loudon Brothers Glasgow	88/289-484	Photographic glass plate negative, large centrifugal pump housing on boring machine, made by Loudon Brothers Glasgow, Clyde Engineering Pty Ltd, Australia, 1930-1950 A rectangular black and white silver gelatin glass plate negative in landscape format. The image depicts a large centrifugal pump housing being machined on vertical boring machine built by Loudon Brothers Glasgow, in machine shop with two workmen.					Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=373417	164 mm	215 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=373417#_cc-by-sa_content">CC BY-SA</a>.
373416	Photograph of the Hawkesbury River Bridge Span 2	88/289-483	Photographic glass plate negative, Hawkesbury River Bridge Span 2, Clyde Engineering Pty Ltd, Australia, 1941 A rectangular black and white silver gelatin glass plate negative in landscape format. The image depicts a Hawkesbury River Bridge Span 2 temporary erection in works yard, "K/6166. Use neg Nu. 1649. 10.3.41".					Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=373416	164 mm	215 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=373416#_cc-by-sa_content">CC BY-SA</a>.
373415	Photograph of a multi stage centrifugal pump	88/289-482	Photographic glass plate negative, multi stage centrifugal pump Clyde Engineering Pty Ltd, Australia, 1900-1950 A rectangular black and white silver gelatin glass plate negative in landscape format. The image depicts a multi stage centrifugal pump and electric motor direct coupled on cast iron base with pressure gauges in works yard, Clyde office building in background.					Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=373415	164 mm	215 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=373415#_cc-by-sa_content">CC BY-SA</a>.
373414	Photograph of Clyde display at Sydney Showground	88/289-481	Photographic glass plate negative, Clyde display at Sydney Showground, Clyde Engineering Pty Ltd, Australia, 1905-1915 A rectangular black and white silver gelatin glass plate negative in landscape format. The image depicts a Clyde pavilion at Sydney Showground, Clyde grain stripper and windmills visible. There is significant emulsion flaking around the border of the plate.					Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=373414	164 mm	215 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=373414#_cc-by-sa_content">CC BY-SA</a>.
373413	Photograph of two cast sliding bearing housings	88/289-480	Photographic glass plate negative, two cast sliding bearing housings, Clyde Engineering Pty Ltd, Australia, 1900-1940 A rectangular black and white silver gelatin glass plate negative in landscape format. The image depicts two cast sliding bearing housings with half bearings numbered 1 2 3, possible locomotive axel boxes.					Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=373413	164 mm	215 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=373413#_cc-by-sa_content">CC BY-SA</a>.
367673	Photograph of Commonwealth Oil Corporation brake van	88/289-48	Silver gelatin glass plate, four wheeled brake van Commonwealth Oil Corporation, Number 202, Clyde Engineering Pty Ltd, Australia, 1901-1940 A rectangular black and white silver gelatin glass plate negative in landscape format. The image depicts a four wheeled brake van from the Commonwealth Oil Corporation, Number 202. The plate is broken.	There is white ink handwritten text directly on the negative which reads the plate number, 'No_ 567'				Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=367673	164 mm	215 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=367673#_cc-by-sa_content">CC BY-SA</a>.
373412	Photograph of Hawkesbury River Bridge Span 2	88/289-479	Photographic glass plate negative, Hawkesbury River Bridge Span 2, Clyde Engineering Pty Ltd, Australia, 1941 A rectangular black and white silver gelatin glass plate negative in landscape format. The image depicts the Hawkesbury River Bridge Span 2 temporary erection in works yard, "K/6166. Use neg Nu. 1649. 10.3.41".					Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=373412	164 mm	215 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=373412#_cc-by-sa_content">CC BY-SA</a>.
373411	Photograph of a belt driven workshop machine	88/289-478	Photographic glass plate negative, belt driven workshop machine, Clyde Engineering Pty Ltd, Australia, 1900-1945 A rectangular black and white silver gelatin glass plate negative in landscape format. The image depicts a belt driven workshop machine. Incorporates dovetail slide.					Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=373411	164 mm	215 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=373411#_cc-by-sa_content">CC BY-SA</a>.
373410	Photograph of Clyde lead acid storage battery	88/289-477	Photographic glass plate negative, Clyde lead acid storage battery, Clyde Engineering Pty Ltd, Australia, 1934-1945 A rectangular black and white silver gelatin glass plate negative in portrait format. The image depicts a Clyde lead acid storage battery with glass case.					Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=373410	215 mm	164 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=373410#_cc-by-sa_content">CC BY-SA</a>.
373409	Photograph of Clyde workforce assembled in yard	88/289-476	Photographic glass plate negative, Clyde workforce assembled in yard outside timber office, Clyde Engineering Pty Ltd, Australia, 1900-1909 A rectangular black and white silver gelatin glass plate negative in landscape format. The image depicts the Clyde workforce assembled in yard outside timber office with a works chimney on right.	There is handwritten white ink text which reads, 'No 551' in the bottom right corner.				Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=373409	164 mm	215 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=373409#_cc-by-sa_content">CC BY-SA</a>.
373408	Photograph of a steam locomotive, 'Dulce'	88/289-475	Photographic glass plate negative, steam locomotive 'Dulce', Clyde Engineering Pty Ltd, Australia, 1907-1910 A rectangular black and white silver glass plate negative in landscape format. The image depicts a Krauss 0-40-0 two foot gauge steam locomotive 'Dulce', as reconditioned for Goondah-Burrinjuck tramway. The side of the locomotive has printed text which reads, 'DULCE'. The plate is broken.					Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=373408	164 mm	215 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=373408#_cc-by-sa_content">CC BY-SA</a>.
373407	Photograph of a 0-6-0 saddle tank locomotive, "Burrawa"	88/289-474	Photographic glass plate negative, Australian Iron and Steel Company 0-6-0 saddle tank locomotive, "Burrawa", Clyde Engineering Pty Ltd, Australia, 1938 A rectangular black and white silver gelatin glass plate negative in landscape format. The image depicts a 0-6-0 saddle tank steam locomotive, "Burrawa" built for Australian Iron and Steel (A.I.S). Company in Clyde works erecting shop. There is printed text on the side of the locomotive which reads, 'A.I.S. / "BURRAWA" '					Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=373407	164 mm	215 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=373407#_cc-by-sa_content">CC BY-SA</a>.
373406	Photograph of a steam locomotive 5701	88/289-473	Photographic glass plate negative, steam locomotive 5701, designed by New South Wales Government Railways, Clyde Engineering Pty Ltd, Australia, 1929 A rectangular black and white silver gelatin glass plate negative in landscape format. The image depicts a D57 railway steam locomotive 5701, designed by New South Wales Government Railways (N.S.W.G.R.). This was the first of 25 of these locomotives produced by Clyde Engineering. The tenders were built by Mort's Dock and Engineering Company, The first 'Mountain' Type locomotive it was designed by (N.S.W.G.R). Many served on the Illawarra line and electrification and their size caused many to be withdrawn from other lines in the mid 1950s. entered service 6 September 1929 withdrawn from service in November 1960 and scrapped on 15 November 1963 having travelled 1012,198 miles. It had a combined weight of 226 tons 3cwt. References; Turner, M., Australian Steam Locomotives; 1896-1958.					Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=373406	164 mm	215 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=373406#_cc-by-sa_content">CC BY-SA</a>.
373405	Photograph of 4-6-4 side tank locomotive 'Iron Duke'	88/289-472	Photographic glass plate negative, 4-6-4 side tank locomotive 'Iron Duke', Clyde Engineering Pty Ltd, Australia, 1920 A rectangular black and white silver gelatin glass plate negative in landscape format. The image depicts a 4-6-4 side tank railway steam locomotive labelled 'IRON DUKE'. This locomotive was built by Clyde Engineering, works number 242, for Hoskins Iron and Steel Company Limited of Lithgow, to work its ironstone branch line from Spring Hill to Cadia in central-western New South Wales. Built in 1920 the design was based on the New South Wales Government Railways (N.S.W.G.R.) S class tank engine, but there were major differences which included bar frames, a narrower firebox, a drumhead, an extended smokebox and outside bearing trucks. A clerical error was apparently made by an employee of Clyde Engineering in 1920 who assigned the same works (builder's) no. of 242 to two locomotives built by the company in 1920. One was the 'Iron Duke', and the other was No 1355 (later 5503) for the New South Wales Government Railways, (N.S.W.G.R.).					Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=373405	164 mm	215 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=373405#_cc-by-sa_content">CC BY-SA</a>.
373404	Photograph of a copy print of a page of specifications for unequal angles	88/289-471	Photographic glass plate negative, copy print of a page showing specifications for unequal angles, Clyde Engineering Pty Ltd, Australia, 1900-1945 A rectangular black and white silver gelatin glass plate negative in landscape format. The image depicts a copy print of a page published by Broken Hill Proprietary Ltd. (BHP), showing specifications for unequal angles.					Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=373404	164 mm	215 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=373404#_cc-by-sa_content">CC BY-SA</a>.
373403	Photograph of Krauss steam locomotive 'Archie'	88/289-470	Photographic glass plate negative, 0-4-0 side tank locomotive 'Archie' built by Krauss in Germany, Clyde Engineering Pty Ltd, Australia, 1907-1929 A rectangular black and white silver gelatin glass plate negative in landscape format. The image depicts a K0-4-0 side tank locomotive 'Archie' built by Krauss in Germany in 1907. It was re-conditioned by Clyde Engineering in 1920 and ran with four other locomotives on the Goondah to Burrinjuck narrow gauge railway from 1907 to 1929. The plate is broken.	There is black ink handwritten text directly on the plate which reads '10'.				Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=373403	164 mm	215 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=373403#_cc-by-sa_content">CC BY-SA</a>.
367672	Photograph of four-wheel timber railway wagon No.151	88/289-47	Photographic glass plate negative, Commonwealth Oil Corporation's four-wheel timber railway wagon No.151, Clyde Engineering Pty Ltd, Australia, 1890-1930 A rectangular black and white silver gelatin glass plate negative in landscape format. The image depicts Commonwealth Oil Corporation's four-wheel timber railway wagon No.151 with drop doors. The wagon is stationed on rail tracks in an outdoor setting. There is white print on the side of the wagon that reads, 'COMMONWEALTH OIL CORPORATION / 151'. There is a wooden fence behind with trees and grass surrounds.					Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=367672	164 mm	215 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=367672#_cc-by-sa_content">CC BY-SA</a>.
373402	Photograph of a hand pushed ambulance cart	88/289-469	Photographic glass plate negative, Clyde works first aid team with ambulance, hand pushed ambulance cart, Clyde Engineering Pty Ltd, Australia, 1900-1930 A rectangular black and white silver gelatin glass plate negative in landscape format. The image depicts a group of six men, possibly works first aid team with hand pushed ambulance cart.					Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=373402	215 mm	164 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=373402#_cc-by-sa_content">CC BY-SA</a>.
373401	Photograph of Clyde Pavilion Royal Easter Show	88/289-468	Photographic glass plate negative, Clyde Pavilion Royal Easter Show, traction engines and ferris wheel near Clyde display, Clyde Engineering Pty Ltd, Australia, 1898-1909 A rectangular black and white silver gelatin glass plate negative in portrait format. The image depicts the Clyde pavilion at the Royal Australian Showground at Moore Park, depicting land roller, windmill, hay baler, horse works with two Fowler traction engines and ferris wheel in background.					Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=373401	215 mm	164 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=373401#_cc-by-sa_content">CC BY-SA</a>.
373400	Photograph of Fowler compound traction engine	88/289-467	Photographic glass plate negative, Fowler compound traction engine under test, Duck River, Clyde Engineering Pty Ltd, Australia, 1900-1920 A rectangular black and white silver gelatin glass plate negative in landscape format. The image depicts a Fowler compound traction engine driving centrifugal pump outfit on banks of Duck River, workmen on front wheel taking indicator card to test engine power output.	There is handwritten black ink text directly on the plate which reads '343'.				Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=373400	164 mm	215 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=373400#_cc-by-sa_content">CC BY-SA</a>.
373399	Photograph of Fowler compound road locomotive	88/289-466	Photographic glass plate negative, Fowler compound road locomotive, Clyde Engineering Pty Ltd, Australia, 1900-1915 A rectangular black and white silver gelatin glass plate negative in landscape format. The image depicts a Fowler 3 speed compound road locomotive, traction engine, builder's number 12608, in works yard, supplied new to Wingadee Shire Council around 1913, later used by Federal Capital Commission Canberra for cement haulage to Cotter Dam site. There is a workman standing beside the locomotive. The plate is broken and cracked in numerous places.					Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=373399	164 mm	215 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=373399#_cc-by-sa_content">CC BY-SA</a>.
